-0.0639012,-0.000171041,0.409862,0.0170848,-0.00551799,0.000235,0.999839,-0.0154623,0.648427,-1.48048,-0.0319113,0.452157,-1.16226,-0.0322164,0.454098,-1.16523,-0.0762988,0.589113,-1.48388,-0.0231843,2.41722,1.55292,0.842147,-0.0219202,-0.030858,0.0294703,-0.00056103,-0.0170509,0.108425,-0.031217,0.00103467,-0.0853927,-0.294214,0.558564,-0.10832,0.162111,-0.131027,-0.108266,0.164484,-0.134646,-0.00272895,-0.364285,0.43425,-0.0732086,-0.0774589,-0.11425,0.0068997,-0.0699104,-0.101078
-0.0634321,-0.000171313,0.409355,0.0181765,-0.005838,0.000247653,0.999818,-0.0171701,0.642542,-1.46931,-0.0340719,0.455395,-1.16489,-0.0343704,0.457385,-1.16793,-0.0763534,0.581827,-1.4752,-0.0246486,2.41567,1.55064,0.842285,-0.0233184,-0.0328795,0.0372567,-0.000716444,-0.0209898,0.120501,-0.0344324,0.00120919,-0.101918,-0.339114,0.670039,-0.120432,0.198988,-0.164684,-0.120341,0.201268,-0.168206,-0.00193846,-0.400674,0.524458,-0.0875569,-0.0883012,-0.119129,-0.00233936,-0.0835678,-0.112563
-0.0628066,-0.000171121,0.408771,0.0193881,-0.00618998,0.000261991,0.999793,-0.0192085,0.63576,-1.45591,-0.0364756,0.459371,-1.16819,-0.0367667,0.461407,-1.17131,-0.0763921,0.573813,-1.46471,-0.0264,2.4139,1.54825,0.842238,-0.0249897,-0.0351308,0.0447872,-0.000892219,-0.0249116,0.129394,-0.0368057,0.00137591,-0.119225,-0.386885,0.785329,-0.129362,0.234102,-0.197419,-0.129237,0.236297,-0.200854,7.18266e-05,-0.437804,0.614624,-0.0994377,-0.102919,-0.123739,-0.0154956,-0.0945044,-0.121217
-0.0620295,-0.000170441,0.408111,0.0206879,-0.00656551,0.000277904,0.999764,-0.021593,0.628022,-1.4402,-0.0390587,0.46405,-1.17215,-0.0393417,0.46613,-1.17533,-0.0763906,0.565057,-1.45242,-0.028389,2.41184,1.54578,0.841929,-0.0268798,-0.0375551,0.0520276,-0.00108889,-0.0288146,0.135059,-0.0383258,0.00152762,-0.1376,-0.436202,0.901071,-0.135061,0.267324,-0.229114,-0.134907,0.269446,-0.232475,0.00320614,-0.47464,0.701922,-0.106559,-0.122271,-0.128567,-0.0333009,-0.100312,-0.126884
-0.0611067,-0.000169256,0.407375,0.0220436,-0.00695607,0.000295209,0.999733,-0.024345,0.619298,-1.42218,-0.0417564,0.469393,-1.17673,-0.0420308,0.471516,-1.17999,-0.0763264,0.555564,-1.43838,-0.0305205,2.4094,1.54321,0.841263,-0.028886,-0.0400928,0.0589343,-0.0013056,-0.0326889,0.137607,-0.0390236,0.00165731,-0.157382,-0.485128,1.01254,-0.137642,0.298518,-0.259601,-0.137464,0.300583,-0.262909,0.00730575,-0.509777,0.782571,-0.106008,-0.147235,-0.134228,-0.0560561,-0.0978978,-0.129449
-0.0600446,-0.000167556,0.406564,0.023424,-0.00735346,0.000313649,0.999699,-0.0274926,0.609595,-1.40193,-0.0445064,0.47536,-1.18193,-0.0447719,0.477525,-1.18526,-0.0761802,0.545368,-1.42273,-0.032641,2.40645,1.54052,0.840141,-0.030844,-0.0426818,0.0654524,-0.00154011,-0.0365152,0.137264,-0.0389597,0.00175886,-0.178915,-0.531012,1.11345,-0.137328,0.327526,-0.288663,-0.137133,0.329555,-0.291939,0.0121855,-0.541362,0.851697,-0.0943496,-0.178434,-0.141316,-0.0831208,-0.083581,-0.128796
-0.0588508,-0.000165335,0.405677,0.0248002,-0.00775007,0.000332907,0.999662,-0.0310709,0.598975,-1.37966,-0.0472508,0.481908,-1.18771,-0.047507,0.484114,-1.19111,-0.0759364,0.534541,-1.40569,-0.0345285,2.40288,1.5377,0.838479,-0.0325156,-0.0452577,0.0715151,-0.00178868,-0.0402629,0.134274,-0.0382007,0.00182693,-0.20246,-0.57038,1.19575,-0.134364,0.354135,-0.316021,-0.134161,0.356151,-0.319292,0.0176711,-0.567003,0.90321,-0.0678413,-0.216006,-0.150168,-0.112212,-0.0533438,-0.124778
-0.0575343,-0.0001626,0.404717,0.0261459,-0.00813897,0.000352613,0.999625,-0.0351202,0.587567,-1.35574,-0.0499366,0.488988,-1.19404,-0.0501835,0.491235,-1.1975,-0.0755828,0.5232,-1.38763,-0.0358858,2.39856,1.53469,0.836235,-0.0335825,-0.0477533,0.07704,-0.00204604,-0.0438881,0.128771,-0.0367835,0.00185572,-0.228035,-0.598814,1.24949,-0.128883,0.378028,-0.341319,-0.128682,0.380059,-0.344616,0.0236153,-0.583637,0.929715,-0.0227819,-0.259224,-0.160569,-0.138632,-0.00331988,-0.117238
-0.0561058,-0.000159364,0.403685,0.0274359,-0.00851358,0.000372341,0.999587,-0.039681,0.57559,-1.33075,-0.0525133,0.496546,-1.20087,-0.0527512,0.498834,-1.2044,-0.0751104,0.511527,-1.36904,-0.0363421,2.39338,1.53148,0.833462,-0.0336489,-0.050098,0.0819181,-0.00230481,-0.0473252,0.120616,-0.0346725,0.00183656,-0.255119,-0.61079,1.2627,-0.120745,0.398684,-0.364075,-0.120557,0.400762,-0.367432,0.0298585,-0.587298,0.922498,0.044023,-0.305864,-0.171643,-0.154769,0.0693968,-0.106112
-0.0545783,-0.000155658,0.402584,0.0286437,-0.00886697,0.000391573,0.99955,-0.0447835,0.563374,-1.3055,-0.0549278,0.504517,-1.20816,-0.0551571,0.506848,-1.21176,-0.0745131,0.499781,-1.35059,-0.0354623,2.38726,1.52805,0.830367,-0.0322609,-0.0522203,0.0859843,-0.00255422,-0.0504689,0.109256,-0.0317228,0.00175514,-0.282094,-0.599409,1.22139,-0.109395,0.415206,-0.383538,-0.109234,0.417374,-0.386998,0.0360917,-0.572716,0.871664,0.134742,-0.351095,-0.182343,-0.150564,0.165554,-0.0916056
